Class,CompletedDate,Latitude,Longitude,Installer
Single family,2015-01-07,47.7117369,-122.30892771,WEST SEATTLE ELECTRIC & SOLAR
Single family,2015-10-22,47.64978832,-122.416838,EARL CHILDS
Single family,2013-09-12,47.69370314,-122.35692616,ARTISAN ELECTRIC INC
Single family,2019-05-30,47.69305963,-122.27046157,NORTHWEST ELECTRIC & SOLAR
Single family,2014-05-29,47.64033139,-122.31878859,ARTISAN ELECTRIC INC
Single family,2012-05-17,47.6881063,-122.35236664,SUNERGY SYSTEMS
Single family,2016-03-10,47.50764703,-122.38303522,SUNERGY SYSTEMS
Single family,2014-07-18,47.58598776,-122.38342586,PUGET SOUND SOLAR
Single family,2015-07-21,47.67436982,-122.37009855,EARL CHILDS
Single family,2018-10-30,47.54645776,-122.3815741,WEST SEATTLE ELECTRIC & SOLAR
Single family,2016-08-02,47.63412071,-122.34262961,A&R SOLAR
Single family,2014-06-17,47.63994553,-122.2988943,ARTISAN ELECTRIC INC
Single family,2013-07-24,47.66451801,-122.3479806,PUGET SOUND SOLAR
Single family,2010-12-27,47.66780614,-122.30862578,PUGET SOUND SOLAR
Single family,2016-03-30,47.5587033,-122.27267618,PUGET SOUND SOLAR
Single family,2014-08-29,47.68266103,-122.36757446,SUNERGY SYSTEMS
Single family,2016-04-01,47.51887978,-122.27118263,EARL CHILDS
Single family,2006-12-29,47.66893447,-122.28659815,AMC Electric
Single family,2014-07-16,47.73092475,-122.28295273,SUNERGY SYSTEMS
Single family,2013-03-01,47.7071831,-122.35111856,PUGET SOUND SOLAR
Single family,2014-10-20,47.69008096,-122.34913036,SUNERGY SYSTEMS
Single family,2012-06-05,47.68480903,-122.36863904,SUNERGY SYSTEMS
Single family,2013-05-23,47.6306425,-122.36604011,SUNERGY SYSTEMS
Single family,2011-08-24,47.54581032,-122.37480984,SUNERGY SYSTEMS
Single family,2016-06-06,47.70402043,-122.29695658,A&R SOLAR
Single family,2014-03-05,47.51827788,-122.25694424,WESTERN SOLAR
Single family,2014-10-21,47.56346673,-122.40124396,EARL CHILDS
Single family,2011-12-07,47.71731356,-122.36329559,SUNERGY SYSTEMS
Single family,2013-04-09,47.67240774,-122.40308476,SUNERGY SYSTEMS
Single family,2017-12-28,47.71571362,-122.28816441,SOLTERRA GLOBAL LLC
Single family,2013-03-26,47.55801441,-122.38045334,SME INC OF SEATTLE
Single family,2018-11-20,47.63745013,-122.28118954,OFFSET SOLAR LLC
Single family,2016-04-21,47.69145144,-122.28885708,PUGET SOUND SOLAR
Single family,2013-07-17,47.6327345,-122.34751534,SME INC OF SEATTLE
Single family,2015-07-10,47.68460188,-122.27340142,PUGET SOUND SOLAR
Single family,2019-10-17,47.59341268,-122.3080674,PUGET SOUND SOLAR
Single family,2016-08-25,47.68648651,-122.39966227,SME INC OF SEATTLE
Single family,2019-09-17,47.67267006,-122.3561804,Solterra Global LLC
Single family,2008-08-17,47.52432449,-122.26038966,E & F ELECTRIC INCORPORATED
Single family,2013-08-08,47.6603708,-122.26860783,A&R SOLAR
Single family,2016-04-06,47.67464413,-122.3975337,PUGET SOUND SOLAR
Single family,2018-04-05,47.55663898,-122.26847538,SOLTERRA GLOBAL LLC
Single family,2015-05-07,47.53827267,-122.3786813,ARTISAN ELECTRIC INC
Single family,2018-02-22,47.53023895,-122.3756704,PUGET SOUND SOLAR
Single family,2016-05-17,47.62469708,-122.31024774,PUGET SOUND SOLAR
Single family,2011-09-20,47.64434564,-122.39196746,PUGET SOUND SOLAR
Single family,2014-08-05,47.67862384,-122.35874607,WESTERN SOLAR
Single family,2014-02-25,47.59372332,-122.30650607,PUGET SOUND SOLAR
Single family,2016-11-07,47.68387153,-122.39668355,RILEY'S ELECTRIC LLC
Single family,2017-08-07,47.51644335,-122.27456042,EARL CHILDS
Single family,2018-04-12,47.66160629,-122.26814592,A&R SOLAR
Single family,2011-06-29,47.69111094,-122.39280526,SUNERGY SYSTEMS
Single family,2015-05-05,47.67012309,-122.36438693,PUGET SOUND SOLAR
Single family,2018-01-05,47.6408118,-122.32104648,"SMART ENERGY TODAY, INC"
Single family,2015-06-16,47.56686839,-122.39446933,WEST SEATTLE ELECTRIC & SOLAR
Single family,2014-04-21,47.54443862,-122.27142375,ARTISAN ELECTRIC INC
Single family,2015-12-22,47.66634425,-122.33787022,PRO-STAT ELECTRIC
Single family,2018-02-01,47.69284268,-122.32738724,ARTISAN ELECTRIC INC
Single family,2004-05-19,47.68344242,-122.37488335,E & F ELECTRIC INCORPORATED
Single family,2011-11-21,47.63679424,-122.39159226,PUGET SOUND SOLAR
Single family,2015-08-04,47.63065296,-122.35579995,SUNERGY SYSTEMS
Single family,2011-10-11,47.64714573,-122.41280731,PUGET SOUND SOLAR
Single family,2012-10-02,47.6814146,-122.31045517,A&R SOLAR
Single family,2011-08-02,47.63928737,-122.36331568,SUNERGY SYSTEMS
Single family,2015-02-24,47.5469514,-122.35740691,PUGET SOUND SOLAR
Single family,2017-09-20,47.70584084,-122.27774178,NORTHWEST ELECTRIC & SOLAR
Single family,2015-11-24,47.69803787,-122.39661045,PUGET SOUND SOLAR
Single family,2019-01-30,47.72535293,-122.31170091,SUNERGY SYSTEMS
Single family,2018-04-26,47.6096324,-122.28915231,Sphere Solar Energy
Single family,2015-01-07,47.57326892,-122.31179576,PUGET SOUND SOLAR
Single family,2017-06-30,47.63169635,-122.2831156,SOLTERRA GLOBAL LLC
Single family,2015-10-20,47.65184856,-122.33680106,PUGET SOUND SOLAR
Single family,2015-04-08,47.49994158,-122.37894926,PUGET SOUND SOLAR
Single family,2015-11-25,47.57834062,-122.39620633,ARTISAN ELECTRIC INC
Single family,2019-10-08,47.69926945,-122.37375285,SUNERGY SYSTEMS
Single family,2014-12-09,47.61547843,-122.30171896,EARL CHILDS
Single family,2015-04-27,47.67467002,-122.306821,PUGET SOUND SOLAR
Single family,2012-12-27,47.72855774,-122.30023385,ARTISAN ELECTRIC INC
Single family,2017-08-11,47.66090547,-122.39638826,NORTHWEST ELECTRIC & SOLAR
Single family,2014-07-15,47.68420461,-122.39339007,SUNERGY SYSTEMS
Single family,2013-05-16,47.72930223,-122.32857597,SUNERGY SYSTEMS
Single family,2015-09-29,47.65400637,-122.33178085,PUGET SOUND SOLAR
Single family,2014-08-04,47.71912825,-122.36682759,ARTISAN ELECTRIC INC
Single family,2019-04-17,47.67665839,-122.31010869,Forecast Roofing & Solar LLC
Single family,2011-12-12,47.66997931,-122.4101102,PUGET SOUND SOLAR
Single family,2008-02-28,47.5955749,-122.28821651,E & F ELECTRIC INCORPORATED
Single family,2018-01-31,47.60049581,-122.30494813,A&R SOLAR
Single family,2014-05-22,47.57692325,-122.37783351,WESTERN SOLAR
Single family,2019-09-06,47.63453362,-122.30296106,NORTHWEST ELECTRIC & SOLAR
Single family,2010-10-11,47.67888531,-122.40213695,PUGET SOUND SOLAR
Single family,2015-11-24,47.68949567,-122.32173495,PRO-STAT ELECTRIC
Single family,2017-05-23,47.60860471,-122.29402507,SUNERGY SYSTEMS
Single family,2017-01-17,47.65729918,-122.33894185,EARL CHILDS
Single family,2012-05-23,47.6870922,-122.33730509,NORTHSTAR ELECTRICAL SVCS LLC
Single family,2013-02-20,47.66979308,-122.33401482,SUNERGY SYSTEMS
Single family,2018-01-08,47.69135318,-122.33544528,SPIRE ELECTRICAL SERVICES LLC
Single family,2013-12-17,47.58595572,-122.31234178,ARTISAN ELECTRIC INC
Single family,2015-04-28,47.70269748,-122.34667534,EARL CHILDS
Single family,2012-07-18,47.70636108,-122.31705732,SME INC OF SEATTLE
Single family,2016-03-22,47.69926982,-122.31680694,A&R SOLAR
Single family,2019-01-31,47.66072211,-122.35163909,NORTHWEST ELECTRIC & SOLAR
Single family,2015-09-15,47.6922114,-122.38201631,EARL CHILDS
Single family,2014-06-26,47.67552435,-122.3728187,PUGET SOUND SOLAR
Single family,2015-07-09,47.70181579,-122.38857809,SUNERGY SYSTEMS
Single family,2018-05-16,47.58684219,-122.38137483,SOLTERRA GLOBAL LLC
Single family,2017-11-30,47.66771028,-122.32669643,PUGET SOUND SOLAR
Single family,2014-05-14,47.69313759,-122.35636553,SME INC OF SEATTLE
Single family,2015-12-08,47.67926235,-122.30637573,EARL CHILDS
Single family,2017-10-10,47.55718543,-122.38311552,PUGET SOUND SOLAR
Single family,2018-03-12,47.68216111,-122.36911049,SOLTERRA GLOBAL LLC
Single family,2014-06-09,47.63049509,-122.30833119,ARTISAN ELECTRIC INC
Single family,2013-04-12,47.68232648,-122.39116152,SUNERGY SYSTEMS
Single family,2017-03-31,47.55744599,-122.2975039,PUGET SOUND SOLAR
Single family,2015-08-19,47.67339752,-122.37731702,ARTISAN ELECTRIC INC
Single family,2015-07-24,47.71655136,-122.28051657,WEST SEATTLE ELECTRIC & SOLAR
Single family,2014-09-22,47.57250504,-122.40588868,WEST SEATTLE ELECTRIC & SOLAR
Single family,2013-08-01,47.72111742,-122.37388568,PUGET SOUND SOLAR
Single family,2012-08-07,47.67642918,-122.39488582,PUGET SOUND SOLAR
Single family,2018-01-30,47.61607995,-122.28295686,"ECOTECH ENERGY SYSTEMS, LLC"
Single family,2018-03-12,47.57904013,-122.30577482,NA
Single family,2018-06-06,47.67638837,-122.39161443,SUNERGY SYSTEMS
Single family,2016-04-12,47.62334132,-122.33458524,A&R SOLAR
Single family,2012-08-14,47.69168771,-122.38617682,PUGET SOUND SOLAR
Single family,2016-05-04,47.55531841,-122.26439052,A&R SOLAR
Single family,2013-09-06,47.68707275,-122.31787814,EARL CHILDS
Single family,2016-02-08,47.69263514,-122.36751908,A&R SOLAR
Single family,2011-08-22,47.64481868,-122.36251125,HARPER ELECTRIC INCORPORATED
Single family,2012-06-20,47.71420366,-122.31583377,SME INC OF SEATTLE
Single family,2011-06-17,47.69926945,-122.37375285,SUNERGY SYSTEMS
Single family,2013-02-12,47.71434585,-122.34953225,ROSTIN LLC
Single family,2015-05-14,47.56636412,-122.40125726,NORTHWEST ELECTRIC & SOLAR
Single family,2015-12-29,47.6268075,-122.31714931,A&R SOLAR
Single family,2018-10-09,47.65459942,-122.27639247,OFFSET SOLAR LLC
Single family,2015-05-05,47.6817064,-122.26775088,A&R SOLAR
Single family,2010-09-23,47.68866324,-122.38904607,PUGET SOUND SOLAR
Single family,2010-06-16,47.64888017,-122.31795422,PUGET SOUND SOLAR
Single family,2016-04-15,47.66259371,-122.32376394,SUNERGY SYSTEMS
Single family,2013-08-07,47.65117975,-122.333657,PUGET SOUND SOLAR
Single family,2014-06-11,47.68030868,-122.35918588,ARTISAN ELECTRIC INC
Single family,2014-09-11,47.67513556,-122.36369469,SUNERGY SYSTEMS
Single family,2014-12-08,47.66004952,-122.32362457,EARL CHILDS
Single family,2016-08-02,47.57768203,-122.30702528,ARTISAN ELECTRIC INC
Single family,2017-12-20,47.68139197,-122.27785389,PUGET SOUND SOLAR
Single family,2014-02-12,47.62289832,-122.3032965,ARTISAN ELECTRIC INC
Single family,2012-08-01,47.61858141,-122.29587281,PUGET SOUND SOLAR
Single family,2017-11-29,47.62761378,-122.28718441,PUGET SOUND SOLAR
Single family,2012-06-21,47.66243423,-122.32642858,PUGET SOUND SOLAR
Single family,2011-11-02,47.67156521,-122.25349822,SME INC OF SEATTLE
Single family,2014-01-10,47.59711903,-122.29117297,ARTISAN ELECTRIC INC
Single family,2008-06-09,47.65976248,-122.33174513,W E ELECTRIC & CNTRG SRVS LLC
Single family,2016-03-04,47.65366846,-122.37331024,A&R SOLAR
Single family,2009-01-12,47.63394563,-122.36731943,PEAK ELECTRIC INC
Single family,2016-05-16,47.68164853,-122.35710899,PUGET SOUND SOLAR
Single family,2014-02-24,47.71098194,-122.32020953,PUGET SOUND SOLAR
Single family,2015-06-22,47.669657,-122.32526929,PUGET SOUND SOLAR
Single family,2017-12-22,47.67820699,-122.29440383,A&R SOLAR
Single family,2018-05-23,47.67776648,-122.30497651,A&R SOLAR
Single family,2008-04-10,47.67628454,-122.35914379,E & F ELECTRIC INCORPORATED
Single family,2014-06-19,47.63741378,-122.30238863,ARTISAN ELECTRIC INC
Single family,2019-05-07,47.57158857,-122.40164398,PUGET SOUND SOLAR
Single family,2012-05-02,47.66907996,-122.29650741,A&R SOLAR
Single family,2013-08-15,47.67816614,-122.38246561,ARTISAN ELECTRIC INC
Single family,2015-06-18,47.67292912,-122.38096737,PUGET SOUND SOLAR
Single family,2015-08-19,47.56996067,-122.28255261,NORTHWEST ELECTRIC & SOLAR
Single family,2015-11-06,47.68959116,-122.35018292,PUGET SOUND SOLAR
Single family,2014-12-29,47.65061844,-122.33184432,SUNERGY SYSTEMS
Single family,2009-11-10,47.67108319,-122.38976135,HI TEK ELECTRIC INC
Single family,2014-09-30,47.71785416,-122.32932407,A&R SOLAR
Single family,2017-02-09,47.68664215,-122.34964752,PUGET SOUND SOLAR
Single family,2018-03-14,47.61239139,-122.29784197,WESTERN SOLAR
Single family,2015-06-03,47.68297548,-122.31999632,PUGET SOUND SOLAR
Single family,2014-12-03,47.68686809,-122.27442725,EARL CHILDS
Single family,2018-04-16,47.62265258,-122.29135659,SUNERGY SYSTEMS
Single family,2014-10-24,47.67321093,-122.36263898,SUNERGY SYSTEMS
Single family,2015-07-07,47.66994062,-122.35476524,PUGET SOUND SOLAR
Single family,2015-11-09,47.67336397,-122.36264053,SUNERGY SYSTEMS
Single family,2014-10-13,47.69380583,-122.39674466,A&R SOLAR
Single family,2012-09-11,47.67150928,-122.40253676,SUNERGY SYSTEMS
Single family,2014-07-21,47.60475443,-122.30930206,SUNERGY SYSTEMS
Single family,2012-08-28,47.68544259,-122.26827717,PUGET SOUND SOLAR
Single family,2017-09-22,47.56611217,-122.27293102,SME INC OF SEATTLE
Single family,2013-06-28,47.69155422,-122.27629712,EARL CHILDS
Single family,2019-01-29,47.65702852,-122.35217615,WEST SEATTLE ELECTRIC & SOLAR
Single family,2014-07-08,47.61133181,-122.3145392,PUGET SOUND SOLAR
Single family,2013-03-13,47.62581607,-122.3070048,PUGET SOUND SOLAR
Single family,2014-09-29,47.57775428,-122.39399438,ARTISAN ELECTRIC INC
Single family,2013-07-26,47.71391403,-122.32908675,PUGET SOUND SOLAR
Single family,2009-05-28,47.65361957,-122.33299428,PUGET SOUND SOLAR
Single family,2012-08-29,47.59489411,-122.28736758,SUNERGY SYSTEMS
Single family,2013-02-27,47.54960692,-122.39555859,POWER DESIGNS INC
Single family,2016-07-18,47.50303444,-122.26339449,SME INC OF SEATTLE
Single family,2018-08-30,47.69109546,-122.2931485,A&R SOLAR
Single family,2015-12-08,47.55608691,-122.26678684,PUGET SOUND SOLAR
Single family,2017-04-06,47.65831108,-122.39261132,PUGET SOUND SOLAR
Single family,2015-12-29,47.63061717,-122.35219122,EARL CHILDS
Single family,2015-02-04,47.58924575,-122.29989429,ARTISAN ELECTRIC INC
Single family,2013-11-21,47.52902262,-122.2643267,BANNER ELECTRIC INC
Single family,2012-05-21,47.59686336,-122.30854247,SUNERGY SYSTEMS
Single family,2013-07-10,47.65952642,-122.33588892,PUGET SOUND SOLAR
Single family,2015-04-16,47.68821627,-122.34889178,EARL CHILDS
Single family,2013-03-07,47.6679891,-122.35963862,PUGET SOUND SOLAR
Single family,2017-12-19,47.6218707,-122.28631248,PUGET SOUND SOLAR
Single family,2012-12-28,47.71435367,-122.27988224,A&R SOLAR
Single family,2013-04-08,47.65957491,-122.32990432,SUNERGY SYSTEMS
Single family,2019-07-31,47.6515634,-122.38310675,SUNERGY SYSTEMS
Single family,2012-09-27,47.5709599,-122.3911113,ARTISAN ELECTRIC INC
Single family,2012-09-11,47.52287064,-122.31643269,PUGET SOUND SOLAR
Single family,2014-01-27,47.61953908,-122.28772448,PUGET SOUND SOLAR
Single family,2014-10-07,47.55008722,-122.26041101,ARTISAN ELECTRIC INC
Single family,2014-09-08,47.67157628,-122.27616757,PUGET SOUND SOLAR
Single family,2014-02-19,47.62908381,-122.31162072,ARTISAN ELECTRIC INC
Single family,2014-03-25,47.62463156,-122.30385363,ARTISAN ELECTRIC INC
Single family,2017-07-18,47.5658163,-122.27300995,SOLTERRA GLOBAL LLC
Single family,2013-07-16,47.64112188,-122.36792465,SUNERGY SYSTEMS
Single family,2011-06-16,47.53635542,-122.36685494,WEST SEATTLE ELECTRIC & SOLAR
Single family,2015-05-19,47.6713229,-122.35937274,ARTISAN ELECTRIC INC
Multifamily,2019-10-22,47.57102685,-122.28967623,FULLER ELECTRIC INC.
Single family,2011-08-19,47.63921942,-122.36598215,SUNERGY SYSTEMS
Single family,2015-11-23,47.60291469,-122.30686747,EARL CHILDS
Single family,2012-11-05,47.67680598,-122.39443704,SUNERGY SYSTEMS
Single family,2018-01-25,47.63495775,-122.36828674,SME INC OF SEATTLE
Single family,2012-11-15,47.67071244,-122.33623032,PUGET SOUND SOLAR
Single family,2013-12-20,47.70164846,-122.34555824,A&R SOLAR
Single family,2015-11-13,47.55618001,-122.37923819,FORECAST ROOFING & SOLAR
Single family,2017-06-05,47.56442376,-122.3818434,WEST SEATTLE ELECTRIC & SOLAR
Single family,2016-04-25,47.55779649,-122.26412447,PUGET SOUND SOLAR
Single family,2017-02-27,47.67364158,-122.37218811,EARL CHILDS
Single family,2018-03-31,47.672309919999996,-122.28957455,SOLTERRA GLOBAL LLC
Single family,2012-06-15,47.67336809,-122.29408648,A&R SOLAR
Single family,2018-06-29,47.67259795,-122.33114417,A&R SOLAR
Single family,2019-07-10,47.67509147,-122.26917369,PUGET SOUND SOLAR
Single family,2007-06-26,47.62562619,-122.31434141,B B ELECTRIC INCORPORATED
Single family,2018-09-17,47.71757204,-122.33347196,Switch Electric
Single family,2013-05-20,47.6759111,-122.4049994,ARTISAN ELECTRIC INC
Single family,2014-10-09,47.662406850000004,-122.35115644,NORTHWEST ELECTRIC & SOLAR
Single family,2015-09-14,47.63829351,-122.37067954,EARL CHILDS
Single family,2014-12-12,47.56368579,-122.29174648,PUGET SOUND SOLAR
Single family,2014-10-14,47.67513595,-122.35815372,PUGET SOUND SOLAR
Single family,2014-10-09,47.68091449,-122.38797799,A&R SOLAR
Single family,2015-03-12,47.54612448,-122.3594086,PUGET SOUND SOLAR
Single family,2019-09-13,47.69992876,-122.30402633,NORTHWEST ELECTRIC & SOLAR
Single family,2009-09-02,47.67578933,-122.38850905,PUGET SOUND SOLAR
Single family,2016-12-30,47.66911773,-122.40901006,SME INC OF SEATTLE
Single family,2018-10-29,47.5756216,-122.29138034,Solx Corp
Single family,2015-04-14,47.66956936,-122.28506851,PUGET SOUND SOLAR
Single family,2016-12-14,47.67729527,-122.27340185,ARTISAN ELECTRIC INC
Single family,2019-01-29,47.56677896,-122.38041413,Western Solar Inc.
Single family,2019-01-31,47.68372329,-122.32903959,NORTHWEST ELECTRIC & SOLAR
Single family,2016-03-02,47.66342436,-122.33538177,ARTISAN ELECTRIC INC
Single family,2009-01-14,47.62276214,-122.31929174,PEAK ELECTRIC INC
Single family,2016-11-16,47.6308037,-122.34912168,A&R SOLAR
Single family,2014-01-09,47.5752137,-122.30459382,ARTISAN ELECTRIC INC
Single family,2018-11-19,47.71497307,-122.35717594,A&R SOLAR
Single family,2019-10-16,47.58469429,-122.2905655,PUGET SOUND SOLAR
Single family,2016-03-24,47.66107474,-122.28040192,PUGET SOUND SOLAR
Single family,2018-12-10,47.53636867,-122.37489281,WEST SEATTLE ELECTRIC & SOLAR
Single family,2018-08-02,47.71209251,-122.28614578,SUNERGY SYSTEMS
Single family,2018-01-05,47.70326183,-122.29236957,ARTISAN ELECTRIC INC
Single family,2013-08-08,47.67320722,-122.40010301,PUGET SOUND SOLAR
Single family,2016-07-19,47.69361451,-122.28729775,A&R SOLAR
Single family,2014-10-21,47.61938391,-122.29210561,ARTISAN ELECTRIC INC
Single family,2017-01-13,47.66807781,-122.33876783,"SMART ENERGY TODAY, INC"
Single family,2013-07-18,47.6850358,-122.30972637,SME INC OF SEATTLE
Single family,2013-09-18,47.65150241,-122.33070721,PUGET SOUND SOLAR
Single family,2015-11-10,47.62711075,-122.28524485,EARL CHILDS
Single family,2014-11-14,47.6843857,-122.27402423,PUGET SOUND SOLAR
Single family,2017-11-22,47.69135318,-122.33544528,PUGET SOUND SOLAR
Single family,2011-08-23,47.62837258,-122.35119069,PUGET SOUND SOLAR
Single family,2019-03-19,47.53523232,-122.38878947,WEST SEATTLE ELECTRIC & SOLAR
Single family,2013-09-19,47.67451868,-122.30308645,PUGET SOUND SOLAR
Single family,2019-07-30,47.50828357,-122.25854178,Smart Energy Today
Single family,2015-03-26,47.56690189,-122.40107679,SUNERGY SYSTEMS
Single family,2014-10-30,47.54561281,-122.37945255,ARTISAN ELECTRIC INC
Single family,2015-05-15,47.67243132,-122.32607834,SME INC OF SEATTLE
Single family,2012-09-04,47.61406644,-122.30656395,PUGET SOUND SOLAR
Single family,2014-08-22,47.61724751,-122.29286557,PUGET SOUND SOLAR
Single family,2017-05-16,47.66461379,-122.35788746,PUGET SOUND SOLAR
Multifamily,2019-12-30,47.664397460000004,-122.31167358,PUGET SOUND SOLAR
Single family,2018-11-13,47.56731374,-122.28319444,ARTISAN ELECTRIC INC
Single family,2013-06-11,47.674913599999996,-122.27421049,PUGET SOUND SOLAR
Single family,2017-10-19,47.63043578,-122.28096872,SUNERGY SYSTEMS
Single family,2014-12-19,47.51103758,-122.25740236,SUNERGY SYSTEMS
Single family,2014-10-16,47.55978747,-122.36088444,SUNERGY SYSTEMS
Single family,2016-01-26,47.63163227,-122.30684109,A&R SOLAR
Single family,2012-07-12,47.63766009,-122.40214572,PUGET SOUND SOLAR
Single family,2019-11-01,47.73311196,-122.35275464,Solterra Global LLC
Single family,2013-03-14,47.6748606,-122.35674033,PUGET SOUND SOLAR
